timestamp,speaker,languagen,text,source,line
03:26:19,o,de,Und danach hab ich auf die Pflanze gekommen.,4_9hours.mp4,3872
03:26:21,l,de,Man kann aber mit ihm eigentlich...,4_9hours.mp4,3873
03:26:23,l,de,Du hast ein riesen Zeitfenster eigentlich mit ihm.,4_9hours.mp4,3874
03:26:25,l,de,Also er parried halt auch mit Knockback dann.,4_9hours.mp4,3875
03:26:27,l,de,"Wenn du ihn halt perfekt machst, ist es halt viel nicer.",4_9hours.mp4,3876
03:26:30,l,en,Witch-Beast.,4_9hours.mp4,3877
03:26:31,l,en,Sentient Pest.,4_9hours.mp4,3878
03:26:34,o,de,Egal.,4_9hours.mp4,3879
03:26:35,l,de,Ich mach Sentient Pest.,4_9hours.mp4,3880
03:26:39,o,de,"Ah, okay. Intelligente Plage.",4_9hours.mp4,3881
03:26:41,l,de,"Nee, warte mal. Ich muss mit Hawk-Tua reden.",4_9hours.mp4,3882
03:26:44,o,en,Hawk-Tua?,4_9hours.mp4,3883
03:26:47,l,en,Hawk-Dude.,4_9hours.mp4,3884
03:26:48,l,en,I hate Hawk-Dude.,4_9hours.mp4,3885
03:26:50,o,de,"Oh, du kannst ja noch switchen oder so.",4_9hours.mp4,3886
03:26:53,l,de,"Nee, nee. Ich muss mit dem reden.",4_9hours.mp4,3887
03:26:54,l,de,Nicht mit ihm spielen.,4_9hours.mp4,3888
03:26:55,o,de,Ach so.,4_9hours.mp4,3889
03:26:57,l,de,Für die Remembrance.,4_9hours.mp4,3890
03:26:59,o,de,"Ja, irgendwie voll viele müssen mit dem reden.",4_9hours.mp4,3891
03:27:01,o,de,Wusste ich gar nicht.,4_9hours.mp4,3892
03:27:06,o,de,"Ich meine, das macht...",4_9hours.mp4,3893
03:27:07,o,de,Die eine muss da auch.,4_9hours.mp4,3894
03:27:09,o,en,Die Revenant.,4_9hours.mp4,3895
03:27:11,l,en,Revenant.,4_9hours.mp4,3896
03:27:12,l,en,Revenant.,4_9hours.mp4,3897
03:27:14,o,de,Ich kann's nicht aussprechen.,4_9hours.mp4,3898
03:27:16,l,en,Revenant.,4_9hours.mp4,3899
03:27:18,o,de,"Ja, Revenant. Das krieg ich hin.",4_9hours.mp4,3900
03:27:20,o,de,"Ich dachte gerade eben, ich hätte den Namen falsch im Kopf gehabt.",4_9hours.mp4,3901
03:27:23,l,de,Ach so.,4_9hours.mp4,3902
03:27:24,l,de,Mir fällt der fucking Hawk-Dude nie ein.,4_9hours.mp4,3903
03:27:27,l,de,Deswegen steht der auf dem Wheel auch als Hawk-Dude.,4_9hours.mp4,3904
03:27:33,o,de,"Ich dachte, der hieß Guardian oder so.",4_9hours.mp4,3905
03:27:35,l,de,"Ah ja, ja.",4_9hours.mp4,3906
03:27:36,l,de,Aber ich vergesse das immer.,4_9hours.mp4,3907
03:27:37,l,de,Das ist doch nur ein Wort.,4_9hours.mp4,3908
03:27:39,o,de,Das ist ein Guardian.,4_9hours.mp4,3909
03:27:40,l,de,Hawk-Dude find ich besser.,4_9hours.mp4,3910
03:27:42,l,de,Bin ich ehrlich.,4_9hours.mp4,3911
03:27:44,l,de,Kannst dich ändern.,4_9hours.mp4,3912
03:27:45,l,de,"Ah, hier sind gleich zwei Churches nebeneinander.",4_9hours.mp4,3913
03:27:47,l,de,"Ja, das kriegt man hin.",4_9hours.mp4,3914
03:27:49,l,de,Das ist sehr nice.,4_9hours.mp4,3915
03:27:51,l,en,Good start.,4_9hours.mp4,3916
03:27:54,l,de,Ich geh gleich mal zuerst und dann...,4_9hours.mp4,3917
03:27:56,l,de,Oder machen wir hier die Ruinen kurz.,4_9hours.mp4,3918
03:27:58,l,de,"Ist wahrscheinlich der Flee-Bus drin, oder?",4_9hours.mp4,3919
03:28:00,o,de,Würde aber vielleicht ein bisschen schwierig sein.,4_9hours.mp4,3920
03:28:03,l,en,"Ach, Level 1.",4_9hours.mp4,3921
03:28:05,l,de,"Ach, wenn das der Riese ist.",4_9hours.mp4,3922
03:28:06,l,de,Ja.,4_9hours.mp4,3923
03:28:08,l,en,I swear to God.,4_9hours.mp4,3924
03:28:09,l,de,Irgendwas stimmt mit dem Controller nicht.,4_9hours.mp4,3925
03:28:13,o,de,"Oh, da hat jemand schon angefangen mit Button.",4_9hours.mp4,3926
03:28:15,o,de,"Oh, das ist der Wächter.",4_9hours.mp4,3927
03:28:17,l,en,Hallo!,4_9hours.mp4,3928
03:28:24,o,en,Not good.,4_9hours.mp4,3929
03:28:33,o,de,Der mag mich nicht.,4_9hours.mp4,3930
03:28:42,o,en,Nice.,4_9hours.mp4,3931
03:28:47,o,en,Sweet Caroline.,4_9hours.mp4,3932
03:28:49,l,de,Was ist mit den Button los?,4_9hours.mp4,3933
03:28:51,l,de,Also die Bosse hier sind immer Flee.,4_9hours.mp4,3934
03:28:54,l,de,Immer mitnehmen.,4_9hours.mp4,3935
03:28:59,l,en,So.,4_9hours.mp4,3936
03:29:00,l,de,"So, jetzt Church.",4_9hours.mp4,3937
03:29:01,o,en,"Ah, Church.",4_9hours.mp4,3938
03:29:02,o,en,"Church, Church, Church.",4_9hours.mp4,3939
03:29:03,l,en,"Church, Church, Church.",4_9hours.mp4,3940
03:29:04,o,de,Oder...,4_9hours.mp4,3941
03:29:05,o,en,"Boah, nevermind.",4_9hours.mp4,3942
03:29:06,o,de,"Ich dachte, da wäre noch ein Loch nach unten.",4_9hours.mp4,3943
03:29:07,l,de,Ganz kurz.,4_9hours.mp4,3944
03:29:08,l,de,"Wenn ein Boss oben ist, dann ist kein Loch...",4_9hours.mp4,3945
03:29:11,o,de,"Ja, das sollte dann nicht sein.",4_9hours.mp4,3946
03:29:13,l,de,Ja.,4_9hours.mp4,3947
03:29:14,o,de,"Aber mein Kopf dachte so gerade,",4_9hours.mp4,3948
03:29:15,o,de,"oh, da geht's ein bisschen weiter nach unten.",4_9hours.mp4,3949
03:29:17,o,en,"Oh, let's go.",4_9hours.mp4,3950
03:29:19,o,de,"Ach, shit.",4_9hours.mp4,3951
03:29:24,o,en,So.,4_9hours.mp4,3952
03:29:39,l,en,Alrighty.,4_9hours.mp4,3953
03:29:42,l,de,"Mann, der...",4_9hours.mp4,3954
03:29:43,l,en,I swear to God.,4_9hours.mp4,3955
03:29:44,l,de,Der Knopf geht nicht mehr.,4_9hours.mp4,3956
03:29:47,o,en,Controller broken.,4_9hours.mp4,3957
03:29:49,l,de,Schon wieder.,4_9hours.mp4,3958
03:29:50,l,de,Ich hab so einen Verschleiß.,4_9hours.mp4,3959
03:29:51,,de,Ich hab so einen Verschleiß.,4_9hours.mp4,3960
03:29:52,,de,Ich hab so einen Verschleiß.,4_9hours.mp4,3961
03:29:53,l,de,Ich hab so einen Verschleiß bei Controllern.,4_9hours.mp4,3962
03:29:55,l,de,Das ist nicht mehr lustig.,4_9hours.mp4,3963
03:29:58,o,de,Das andere war da unten.,4_9hours.mp4,3964
03:30:00,l,de,"Ne, ich meine, Schwert halt jetzt in die linke Hand.",4_9hours.mp4,3965
03:30:04,l,de,"So, andere Church ist eh direkt hier daneben, genau.",4_9hours.mp4,3966
03:30:08,l,de,Einfach einmal runter.,4_9hours.mp4,3967
03:30:10,o,de,Jo.,4_9hours.mp4,3968
03:30:26,l,en,Okay.,4_9hours.mp4,3969
03:30:28,l,de,Dann...,4_9hours.mp4,3970
03:30:31,l,de,Leveln und Kassel.,4_9hours.mp4,3971
03:30:36,o,en,Oh.,4_9hours.mp4,3972
03:30:48,l,de,"Ja, ja.",4_9hours.mp4,3973
03:30:58,l,en,Okay.,4_9hours.mp4,3974
03:31:06,o,de,Ist gemacht.,4_9hours.mp4,3975
03:31:12,o,de,Oh nein.,4_9hours.mp4,3976
03:31:14,o,de,Weg. Oh mein Gott.,4_9hours.mp4,3977
03:31:22,o,en,Burn.,4_9hours.mp4,3978
03:31:28,l,de,"Wait, das war ein Boss? Das hab ich nicht gecheckt.",4_9hours.mp4,3979
03:31:32,o,de,Dann hast du was gemacht.,4_9hours.mp4,3980
03:31:36,l,de,"Ne, ich wollte einfach nur XP haben.",4_9hours.mp4,3981
03:31:38,l,de,Ich hab Lü... Egal.,4_9hours.mp4,3982
03:31:40,l,de,Ist ja auch nicht schlecht.,4_9hours.mp4,3983
03:31:42,o,de,"Ja gut, du hast XP bekommen.",4_9hours.mp4,3984
03:31:45,l,de,"Richtig. Alles, was ich wollte.",4_9hours.mp4,3985
03:31:48,o,en,Easy.,4_9hours.mp4,3986
03:31:50,o,de,Wo lang? Das kleine hier?,4_9hours.mp4,3987
03:31:53,l,de,"Äh, ich würde Richtung Kassel gehen, aber wir können auch noch kurz...",4_9hours.mp4,3988
03:31:58,o,en,Okay.,4_9hours.mp4,3989
03:31:59,l,de,... in ne Mine oder... Ich find die Ruinen immer scheiße.,4_9hours.mp4,3990
03:32:02,l,de,"Lass mal Kassel und gucken, ob da Crucial Good Nights sind.",4_9hours.mp4,3991
03:32:05,o,en,Okay.,4_9hours.mp4,3992
03:32:06,l,de,Damit wir schnell leveln können.,4_9hours.mp4,3993
03:32:09,l,de,Ah! Und immer alle Krabben töten!,4_9hours.mp4,3994
03:32:12,l,de,Free XP! Wieso?,4_9hours.mp4,3995
03:32:14,o,de,Wieso?,4_9hours.mp4,3996
03:32:16,l,de,Die sind alle one-hit und bringen halt einfach alle 400. Nehme ich immer mit.,4_9hours.mp4,3997
03:32:21,l,de,"Wait. Okay, Kassel ist im Circle, das ist gut.",4_9hours.mp4,3998
03:32:36,o,en,Ja. Okay.,4_9hours.mp4,3999
03:32:39,l,de,"Äh, ich will eigentlich noch einmal kurz leveln vorher, weil ich kann jetzt schon Level 4 sein, glaube ich.",4_9hours.mp4,4000
03:32:47,o,de,Haben wir hier ne Grace?,4_9hours.mp4,4001
03:32:49,l,de,Ich geh kurz zu der Grace.,4_9hours.mp4,4002
03:32:55,l,de,"Ah ja, Level 4 kriegst du schon.",4_9hours.mp4,4003
03:32:57,l,de,Und ich selte hier einfach...,4_9hours.mp4,4004
03:32:59,l,de,Da ist doch da hinten immer ein Chumpy-Ding.,4_9hours.mp4,4005
03:33:02,o,de,Ja.,4_9hours.mp4,4006
03:33:05,l,de,"Da ist doch da hinten immer ein Chumpy-Ding, oder bin ich bescheuert?",4_9hours.mp4,4007
03:33:11,l,de,Vielleicht bin ich auch bescheuert.,4_9hours.mp4,4008
03:33:21,l,en,Kill the children!,4_9hours.mp4,4009
03:33:23,l,de,"Nee, hier ist wirklich ein Chumpy-Ding. Ha!",4_9hours.mp4,4010
03:33:27,l,de,Geh kurz gräsen und dann komm ich gleich.,4_9hours.mp4,4011
03:33:31,l,en,Uh!,4_9hours.mp4,4012
03:33:33,o,de,"Oh, bist du böse?",4_9hours.mp4,4013
03:33:44,l,de,"Hier oben müsste doch auch einer sein, oder?",4_9hours.mp4,4014
03:33:49,o,de,"Äh, ja?",4_9hours.mp4,4015
03:33:51,l,de,"Ja, da ist er.",4_9hours.mp4,4016
03:33:54,o,de,"Ich bin gleich da, ich brauch noch ne Randfolge zu kriegen.",4_9hours.mp4,4017
03:33:58,l,en,Okay!,4_9hours.mp4,4018
03:34:11,o,de,Er mag mich nicht mehr.,4_9hours.mp4,4019
03:34:14,l,de,Komisch.,4_9hours.mp4,4020
03:34:16,o,de,"Ich versteh nicht, warum. Ich hab ihn freundlich einfach auf den Hücken gepattet.",4_9hours.mp4,4021
03:34:21,l,de,"Ich hasse es, wenn er das macht.",4_9hours.mp4,4022
03:34:29,l,en,Useless. Egal.,4_9hours.mp4,4023
03:34:32,l,de,Ich geh gleich runter.,4_9hours.mp4,4024
03:34:34,l,de,Ich kann nicht.,4_9hours.mp4,4025
03:34:36,l,de,Bin zu fett.,4_9hours.mp4,4026
03:34:39,o,de,Direkt zum Boss.,4_9hours.mp4,4027
03:34:42,o,de,Oh mein Gott!,4_9hours.mp4,4028
03:34:44,o,de,Bleiben sie weg von mir.,4_9hours.mp4,4029
03:34:46,o,de,Ich hab nichts getan.,4_9hours.mp4,4030
03:34:48,l,de,Ich...,4_9hours.mp4,4031
03:34:50,l,de,"bin es nicht gewohnt, so wenig Range zu haben.",4_9hours.mp4,4032
03:34:58,o,de,"Oh mein Gott, das war knapp!",4_9hours.mp4,4033
03:35:00,,de,Oh mein Gott!,4_9hours.mp4,4034
03:35:02,,de,Oh mein Gott!,4_9hours.mp4,4035
03:35:04,,de,Oh mein Gott!,4_9hours.mp4,4036
03:35:06,,de,Oh mein Gott!,4_9hours.mp4,4037
03:35:08,,de,Oh mein Gott!,4_9hours.mp4,4038
03:35:10,o,de,"Oh mein Gott, das war knapp!",4_9hours.mp4,4039
03:35:20,o,de,Ich heilige meine Klinge.,4_9hours.mp4,4040
03:35:30,o,de,Und er fliegt!,4_9hours.mp4,4041
03:35:32,o,de,"Komm mal, Bobo!",4_9hours.mp4,4042
03:35:35,l,de,Nein.,4_9hours.mp4,4043
03:35:37,l,de,Au!,4_9hours.mp4,4044
03:35:39,l,de,"Naja, der ist gleich tot.",4_9hours.mp4,4045
03:35:41,l,de,Bitte helfen sie mir.,4_9hours.mp4,4046
03:35:43,o,de,"Helfen, Sam!",4_9hours.mp4,4047
03:35:45,l,de,"Sam, mach den beschissenen Dude alleine.",4_9hours.mp4,4048
03:35:48,o,de,Nö!,4_9hours.mp4,4049
03:35:51,o,de,Du bist Schweiner!,4_9hours.mp4,4050
03:35:56,o,en,Fuck you.,4_9hours.mp4,4051
03:35:58,l,en,Nice.,4_9hours.mp4,4052
03:36:00,o,en,Boom.,4_9hours.mp4,4053
03:36:02,o,de,Sehr schön.,4_9hours.mp4,4054
03:36:04,l,en,"Bloodhoundsfang, fuck off.",4_9hours.mp4,4055
03:36:08,l,de,Und dann wollen wir in den Keller gehen.,4_9hours.mp4,4056
03:36:12,o,de,Da ist eine Hütte zu.,4_9hours.mp4,4057
03:36:15,l,de,Oida!,4_9hours.mp4,4058
03:36:17,l,en,"Ne, nevermind.",4_9hours.mp4,4059
03:36:19,l,de,"Was war das? Ich dachte, das war ein Schlüssel.",4_9hours.mp4,4060
03:36:21,o,de,Das sind Blausschwerten und Trollritter-Schwerten.,4_9hours.mp4,4061
03:36:24,l,de,Ich...,4_9hours.mp4,4062
03:36:26,l,de,"Ich schmeiß das wieder weg, sorry.",4_9hours.mp4,4063
03:36:28,o,de,Ich nehm...,4_9hours.mp4,4064
03:36:30,l,en,Holy Attack.,4_9hours.mp4,4065
03:36:32,o,de,Nimm es einfach mit rein.,4_9hours.mp4,4066
03:36:34,o,de,Dann level ich das mit.,4_9hours.mp4,4067
03:36:36,l,de,"Ähm, ich level einmal kurz noch hoch, weil die Grace ist eh hier gleich.",4_9hours.mp4,4068
03:36:40,l,de,Und dann können wir kurz in den Keller gucken.,4_9hours.mp4,4069
03:36:42,l,de,Ob da...,4_9hours.mp4,4070
03:36:44,o,de,Ja.,4_9hours.mp4,4071
03:36:46,l,de,"...ein Boss ist, der es worth ist.",4_9hours.mp4,4072
03:36:48,o,de,Zwei Schilder spielen.,4_9hours.mp4,4073
03:36:50,l,de,Ich krieg auch noch eins definitiv hoch.,4_9hours.mp4,4074
03:36:52,o,de,Wo ist der Kerl?,4_9hours.mp4,4075
03:37:04,o,de,"Komm her, bist du?",4_9hours.mp4,4076
03:37:07,l,de,"Ah, ich wollte eigentlich parryn.",4_9hours.mp4,4077
03:37:09,l,en,But I am too slow for this shit.,4_9hours.mp4,4078
03:37:11,l,de,"Ja, hau ihn und mich, das ist wunderschön, was du machst.",4_9hours.mp4,4079
03:37:14,o,de,"Aua, aua, aua.",4_9hours.mp4,4080
03:37:16,o,de,Versuch's!,4_9hours.mp4,4081
03:37:18,o,de,"No, ich kann das nicht.",4_9hours.mp4,4082
03:37:20,o,de,"Ich kann das nicht, ich kann das nicht.",4_9hours.mp4,4083
03:37:22,o,de,Ich muss heilen.,4_9hours.mp4,4084
03:37:24,l,de,"Ja, heil dich hoch.",4_9hours.mp4,4085
03:37:26,o,de,Tut mir leid.,4_9hours.mp4,4086
03:37:28,l,de,"Ja, ja.",4_9hours.mp4,4087
03:37:30,o,de,"Oh mein Gott, das ist so nervig.",4_9hours.mp4,4088
03:37:32,o,de,Warum sind wir hier?,4_9hours.mp4,4089
03:37:34,l,en,"Ist okay, ist okay.",4_9hours.mp4,4090
03:37:36,l,de,Ich steh eh gleich bei der Grace hier aus.,4_9hours.mp4,4091
03:37:38,c,en,My teammates are so funny.,4_9hours.mp4,4092
03:37:40,l,en,We are chaotic as fuck.,4_9hours.mp4,4093
03:37:42,l,en,Am I controlling?,4_9hours.mp4,4094
03:37:44,l,en,Am I controlling?,4_9hours.mp4,4095
03:37:47,l,en,Am I controlling?,4_9hours.mp4,4096
03:37:53,o,de,"Dadurch, weil wir hier noch kleine Idioten haben als Gegner.",4_9hours.mp4,4097
03:37:59,o,en,Bruder.,4_9hours.mp4,4098
03:38:01,o,en,Wut.,4_9hours.mp4,4099
03:38:05,l,en,Hello?,4_9hours.mp4,4100
03:38:06,l,en,Stop ignoring me!,4_9hours.mp4,4101
03:38:08,l,de,Arschloch.,4_9hours.mp4,4102
03:38:13,o,de,Das hat mir nicht gut gefallen.,4_9hours.mp4,4103
03:38:16,l,en,Dislike-Button.,4_9hours.mp4,4104
03:38:19,l,de,"Wo ist diese Grace, die hier war?",4_9hours.mp4,4105
03:38:21,o,de,Hier ist die Grace.,4_9hours.mp4,4106
03:38:23,l,en,"Ah ja, lol, fucking blind.",4_9hours.mp4,4107
03:38:28,o,en,Level 8.,4_9hours.mp4,4108
03:38:30,o,de,Jo.,4_9hours.mp4,4109
03:38:31,l,de,Ich bin Level 3.,4_9hours.mp4,4110
03:38:34,o,de,Wir sind gerade bei...,4_9hours.mp4,4111
03:38:36,o,de,"Haben wir die erste Nacht schon gemacht hier, oder?",4_9hours.mp4,4112
03:38:38,o,de,Nee.,4_9hours.mp4,4113
03:38:39,l,de,"Ja, nee.",4_9hours.mp4,4114
03:38:41,o,de,Hä?,4_9hours.mp4,4115
03:38:42,l,de,"Nee, nee, nee.",4_9hours.mp4,4116
03:38:44,l,de,Das war einfach unser Boss.,4_9hours.mp4,4117
03:38:46,l,de,"Warte, lass...",4_9hours.mp4,4118
03:38:48,l,de,Wir können noch...,4_9hours.mp4,4119
03:38:50,l,de,Wir können Level 8 sein.,4_9hours.mp4,4120
03:38:52,l,en,How?,4_9hours.mp4,4121
03:38:54,l,de,Sollen wir den Boss noch versuchen?,4_9hours.mp4,4122
03:38:56,o,de,Welchen Boss?,4_9hours.mp4,4123
03:38:58,l,de,Unten im Keller.,4_9hours.mp4,4124
03:39:00,l,de,Wie viel Zeit haben wir?,4_9hours.mp4,4125
03:39:02,l,de,Ich geh da jetzt hin.,4_9hours.mp4,4126
03:39:04,l,de,"Ich geh da jetzt hin und guck, wer es ist.",4_9hours.mp4,4127
03:39:06,l,de,Einfach mal ulten.,4_9hours.mp4,4128
03:39:10,o,de,"Würde ich, wenn ich könnte.",4_9hours.mp4,4129
03:39:12,l,de,"Ich töte einfach die ganzen Krabben, dann kann ich gleich ulten.",4_9hours.mp4,4130
03:39:14,l,de,Das ist falsch.,4_9hours.mp4,4131
03:39:16,o,de,"Lass mich marken, bevor du ultest.",4_9hours.mp4,4132
03:39:18,l,de,"Ah, falsch.",4_9hours.mp4,4133
03:39:20,l,de,"Jo, safe.",4_9hours.mp4,4134
03:39:22,l,de,Es ist ein Hund.,4_9hours.mp4,4135
03:39:26,o,de,Ist gemarkt.,4_9hours.mp4,4136
03:39:30,l,de,"Ja, ficken sie sich!",4_9hours.mp4,4137
03:39:32,o,de,"Nee, da kommt die Zone.",4_9hours.mp4,4138
03:39:34,l,de,Wir müssen raus.,4_9hours.mp4,4139
03:39:36,l,de,Wir können nicht gleich jumpen hier.,4_9hours.mp4,4140
03:39:38,o,de,Ich hab noch Zeit.,4_9hours.mp4,4141
03:39:40,l,de,"Ja, das war ein bisschen doof.",4_9hours.mp4,4142
03:39:42,o,de,Zeitmanagement.,4_9hours.mp4,4143
03:39:44,o,en,At least we tried.,4_9hours.mp4,4144
03:39:46,l,de,Dann hätten wir wahrscheinlich easy schaffen können.,4_9hours.mp4,4145
03:39:48,l,de,Machen wir einfach am nächsten Tag.,4_9hours.mp4,4146
03:39:50,l,de,Ist ja auch fun.,4_9hours.mp4,4147
03:39:56,l,en,Jumpy jumps.,4_9hours.mp4,4148
03:40:00,l,en,Okay.,4_9hours.mp4,4149
03:40:07,l,de,Welcher Boss ist hier?,4_9hours.mp4,4150
03:40:09,l,en,Hippo! Happy Hippo!,4_9hours.mp4,4151
03:40:11,o,de,"Nein, nicht jetzt, nicht jetzt, nicht jetzt, wir haben keine Zeit, wir haben keine Zeit!",4_9hours.mp4,4152
03:40:14,o,de,Wir haben keine Zeit? Okay.,4_9hours.mp4,4153
03:40:16,o,de,Aber dann müssen wir gehen! Aber dann müssen wir jetzt gehen!,4_9hours.mp4,4154
03:40:19,l,de,"Ich hasse gehen, ich will nur springen.",4_9hours.mp4,4155
03:40:22,o,de,"Wir machen den gleich, wir werden den gleich machen, wir springen hier.",4_9hours.mp4,4156
03:40:25,o,de,"Ich bin falsch gesprungen, weil ich dumm bin.",4_9hours.mp4,4157
03:40:28,l,de,"Ich bin auch erst richtig scheiße gesprungen, also...",4_9hours.mp4,4158
03:40:31,l,de,"Ne, das stimmt aber nicht.",4_9hours.mp4,4159
03:40:34,l,de,Ich hab's ganz knapp noch geschafft.,4_9hours.mp4,4160
03:40:36,o,de,"Ich hab meinen Fehler wieder gut gemacht, hat keiner gesehen.",4_9hours.mp4,4161
03:40:40,o,de,"Ich hab's gehört, dass du einen Fehler gemacht hast, was jetzt...",4_9hours.mp4,4162
03:40:43,o,de,Nein!,4_9hours.mp4,4163
03:40:45,l,de,"Nein, nein, nein!",4_9hours.mp4,4164
03:40:48,o,de,"Das war ein Test, um zu gucken, ob du einen Fehler gemacht hast.",4_9hours.mp4,4165
03:40:51,o,de,"Nein, nein, nein!",4_9hours.mp4,4166
03:40:54,l,de,"Das war ein Test, um zu gucken, ob ihr es mitkriegt.",4_9hours.mp4,4167
03:40:57,l,de,"Ah, seid ihr noch Wachtest?",4_9hours.mp4,4168
03:41:00,o,de,Exakt.,4_9hours.mp4,4169
03:41:03,l,de,"Ah, hier ist ja noch eine Grace.",4_9hours.mp4,4170
03:41:05,l,de,"Uh, gib mir meine Flasche zurück! Bitte!",4_9hours.mp4,4171
03:41:13,l,de,"Oh, ich hab ja nur fünf, das ist ja kacke.",4_9hours.mp4,4172
03:41:16,l,de,"Ja, eine Kirne fehlt uns.",4_9hours.mp4,4173
03:41:18,l,de,"Ach, wir sind ja erst bei der ersten Nacht. Ich bin dämlich.",4_9hours.mp4,4174
03:41:21,o,de,Ja!,4_9hours.mp4,4175
03:41:23,l,de,Wir sind schon Level 8 und irgendwie bin ich...,4_9hours.mp4,4176
03:41:26,l,de,bin ich verwirrt.,4_9hours.mp4,4177
03:41:28,o,de,Welches Level bist du gerade?,4_9hours.mp4,4178
03:41:30,l,en,8.,4_9hours.mp4,4179
03:41:32,o,de,"Ah, gut, gut. Ich dachte, du hattest ein Level verloren.",4_9hours.mp4,4180
03:41:35,o,de,"Ich hab gerade noch gesagt, ich bin Level 3.",4_9hours.mp4,4181
03:41:38,l,de,"Ja, ich hab ja auch ein Level verloren, aber das hat dieser...",4_9hours.mp4,4182
03:41:41,l,en,Ah!,4_9hours.mp4,4183
03:41:49,o,de,Alles gut?,4_9hours.mp4,4184
03:41:52,l,de,"Ach, da, diese Kacke, ne?",4_9hours.mp4,4185
03:41:55,o,de,"Ich dachte gerade, jemand hätte jetzt Randomizer reingehauen.",4_9hours.mp4,4186
03:42:04,l,en,Hallo?,4_9hours.mp4,4187
03:42:13,l,de,Bitte nicht auf meinen Kopf jagen.,4_9hours.mp4,4188
03:42:16,l,de,"Bitte nicht auf meinen Kopf jagen, danke.",4_9hours.mp4,4189
03:42:19,l,de,Und er ist auf meinem Kopf jagen.,4_9hours.mp4,4190
03:42:21,l,de,Was bist du?,4_9hours.mp4,4191
03:42:27,l,de,Was ist das?,4_9hours.mp4,4192
03:42:29,o,de,Ich weiß nicht! Das ist eine Messe!,4_9hours.mp4,4193
03:42:33,l,de,"Scheiß drauf, ich bin Big.",4_9hours.mp4,4194
03:42:35,l,en,I'm Big Boy.,4_9hours.mp4,4195
03:42:37,l,de,"Ah, jetzt kann ich mich nicht angucken. It's disgusting!",4_9hours.mp4,4196
03:42:40,o,de,Tausendfüßler-Dämon.,4_9hours.mp4,4197
03:42:42,o,de,Steht da drauf.,4_9hours.mp4,4198
03:42:44,l,de,Er hat tatsächlich viele.,4_9hours.mp4,4199
03:42:54,l,en,Get...,4_9hours.mp4,4200
03:42:56,l,en,Bleed...,4_9hours.mp4,4201
03:42:57,l,en,Get my blood...,4_9hours.mp4,4202
03:42:59,l,en,On your face.,4_9hours.mp4,4203
03:43:00,o,de,"Oh Gott, da hat sich was unter dem Arsch abgezähnt!",4_9hours.mp4,4204
03:43:04,o,de,Was wird er gemacht?,4_9hours.mp4,4205
03:43:07,o,de,Was ist das?,4_9hours.mp4,4206
03:43:12,l,de,"Boah, Flo, du brauchst diesen Stein, wo man den Character Skill zweimal benutzen kann.",4_9hours.mp4,4207
03:43:17,l,de,"Dann ist er basically immer gemerkt, das ist crazy.",4_9hours.mp4,4208
03:43:26,o,de,"Oh, das ist gut!",4_9hours.mp4,4209
03:43:28,l,de,Aber schwer ist der jetzt nicht so.,4_9hours.mp4,4210
03:43:31,o,de,"Nee, ich dachte auch, das wäre schlimmer.",4_9hours.mp4,4211
03:43:34,o,de,Aber er ist echt random.,4_9hours.mp4,4212
03:43:37,l,de,Er ist halt hässlich.,4_9hours.mp4,4213
03:43:40,o,de,Und jetzt ist er tot.,4_9hours.mp4,4214
03:43:42,l,de,Hässlich und nicht stolz.,4_9hours.mp4,4215
03:43:45,o,de,Wir haben Mutter Natur einen Dienst erwiesen.,4_9hours.mp4,4216
03:43:54,l,en,"Ah, I want that.",4_9hours.mp4,4217
03:43:56,o,en,Sweet Caroline.,4_9hours.mp4,4218
03:43:59,l,en,Only wait.,4_9hours.mp4,4219
03:44:00,l,de,"Oh, jetzt ist hier eine Grace drei Meter neben der anderen Grace.",4_9hours.mp4,4220
03:44:03,l,de,Das ist ja wacko schmecko.,4_9hours.mp4,4221
03:44:05,l,de,"Okay, lass mal zur Church und dann direkt nochmal zum Schloss, oder?",4_9hours.mp4,4222
03:44:09,l,de,Ja.,4_9hours.mp4,4223
03:44:10,l,de,Da den Boss machen und die anderen Crucible Knights.,4_9hours.mp4,4224
03:44:12,l,de,Wo ist mein Pink? Welche Farbe? Ich bin blau.,4_9hours.mp4,4225
03:44:15,o,de,Blau.,4_9hours.mp4,4226
03:44:16,o,de,Hinter uns.,4_9hours.mp4,4227
03:44:17,o,de,Südwest.,4_9hours.mp4,4228
03:44:21,l,en,"No, it's not okay.",4_9hours.mp4,4229
03:44:24,l,en,"If you know those people, yeah, they will think it's funny.",4_9hours.mp4,4230
03:44:27,l,en,"But no, usually not.",4_9hours.mp4,4231
03:44:34,l,en,In this economy?,4_9hours.mp4,4232
03:44:36,l,de,"Hippo, ja!",4_9hours.mp4,4233
03:44:39,l,de,Der ist ja eh schon ein bisschen angeschlagen.,4_9hours.mp4,4234
03:44:41,o,de,"Ja, wir haben so ein bisschen vorgearbeitet.",4_9hours.mp4,4235
03:44:44,l,en,"Ah, bleed, bleed, bleed.",4_9hours.mp4,4236
03:44:47,l,en,So nice.,4_9hours.mp4,4237
03:44:55,l,de,Au.,4_9hours.mp4,4238
03:45:03,l,en,Bleed.,4_9hours.mp4,4239
03:45:08,o,de,"Ja, das war ja Schmaust.",4_9hours.mp4,4240
