text,language,source,timestamp,line 
Ah fuck.,,4_9hours.mp4,01:24:23,4634
Goomba.,,4_9hours.mp4,01:24:24,4635
Fuck.,,4_9hours.mp4,01:24:33,4636
Goomba.,,4_9hours.mp4,01:24:34,4637
Oh yeah.,,4_9hours.mp4,01:24:36,4639
Just kill it.,,4_9hours.mp4,01:24:37,4640
Kill it.,,4_9hours.mp4,01:24:38,4641
Kill it.,,4_9hours.mp4,01:24:39,4642
Kill it.,,4_9hours.mp4,01:24:40,4643
It's poison broken.,,4_9hours.mp4,01:24:41,4644
Gilly,,4_9hours.mp4,01:24:42,4645
Oh shit.,,4_9hours.mp4,01:24:45,4648
Yeah.,,4_9hours.mp4,01:24:47,4650
You're not.,,4_9hours.mp4,01:24:48,4651
Ah.,,4_9hours.mp4,01:24:56,4659
I died because I didn't pay attention.,,4_9hours.mp4,01:25:13,4665
I'm sorry boys.,,4_9hours.mp4,01:25:16,4666
Fuck.,,4_9hours.mp4,01:25:22,4669
Why wouldn't you lock on to the fucking boss?,,4_9hours.mp4,01:25:23,4670
That is the bigger question.,,4_9hours.mp4,01:25:26,4671
No it's not.,,4_9hours.mp4,01:25:32,4674
Yeah.,,4_9hours.mp4,01:25:33,4675
Goomba is the biggest fucking.,,4_9hours.mp4,01:25:35,4677
I don't even know the fucking word.,,4_9hours.mp4,01:25:37,4678
You're a boomer.,,4_9hours.mp4,01:25:41,4679
You're a boomer.,,4_9hours.mp4,01:25:42,4680
Boomba.,,4_9hours.mp4,01:25:43,4681
No I'm actually from Bavaria.,,4_9hours.mp4,01:25:53,4686
I'm two hours away from Munich.,,4_9hours.mp4,01:25:55,4687
So I do speak Bavarian German.,,4_9hours.mp4,01:25:58,4688
German.,,4_9hours.mp4,01:26:02,4689
Not on stream though.,,4_9hours.mp4,01:26:04,4690
Because nobody understands.,,4_9hours.mp4,01:26:06,4691
Okay.,,4_9hours.mp4,01:26:14,4692
Does anyone else want to play?,,4_9hours.mp4,01:26:15,4693
And I have to spin the wheel for my next character.,,4_9hours.mp4,01:26:18,4694
Thanks to Niklas.,,4_9hours.mp4,01:26:23,4695
Okay.,,4_9hours.mp4,01:26:27,4696
I thought I had to play the hawk dude.,,4_9hours.mp4,01:26:37,4697
Hell no.,,4_9hours.mp4,01:26:40,4698
Okay Duchess.,,4_9hours.mp4,01:26:41,4699
Duchess it is.,,4_9hours.mp4,01:26:42,4700
I can do that.,,4_9hours.mp4,01:26:46,4701
Not.,,4_9hours.mp4,01:26:47,4702
Bavarian?,,4_9hours.mp4,01:26:54,4705
I think German is such a hard language to learn.,,4_9hours.mp4,01:26:56,4706
Who knows.,,4_9hours.mp4,01:27:08,4710
Wait what is this?,,4_9hours.mp4,01:27:10,4711
So one of you has to switch.,,4_9hours.mp4,01:27:19,4712
Okay.,,4_9hours.mp4,01:27:21,4713
Why do I have Guardian in there?,,4_9hours.mp4,01:27:25,4714
That's stupid.,,4_9hours.mp4,01:27:27,4715
Clues.,,4_9hours.mp4,01:27:30,4716
Don't I have Duchess stuff?,,4_9hours.mp4,01:27:31,4717
Here.,,4_9hours.mp4,01:27:33,4718
Don't I have more Duchess stuff?,,4_9hours.mp4,01:27:36,4719
Nah.,,4_9hours.mp4,01:27:39,4720
Yeah.,,4_9hours.mp4,01:27:45,4722
Yeah we have so much like our articles and stuff like that.,,4_9hours.mp4,01:27:46,4723
It's so annoying.,,4_9hours.mp4,01:27:50,4724
Like Gilly is also trying to learn German and it's just...,,4_9hours.mp4,01:27:53,4725
It's okay.,,4_9hours.mp4,01:28:08,4727
Nah that's poopy.,,4_9hours.mp4,01:28:15,4728
Choose this one.,,4_9hours.mp4,01:28:22,4729
I'll invite you.,,4_9hours.mp4,01:28:27,4731
And we have to switch Discord.,,4_9hours.mp4,01:28:32,4732
Yes.,,4_9hours.mp4,01:28:41,4733
So where is this then?,,4_9hours.mp4,01:28:42,4734
Oopsie.,,4_9hours.mp4,01:28:47,4735
Hello.,,4_9hours.mp4,01:28:49,4736
Hello.,,4_9hours.mp4,01:28:52,4738
But actually nobody gives a fuck about Daddy does in Germany.,,4_9hours.mp4,01:28:58,4741
I mean we do get it right of course.,,4_9hours.mp4,01:29:01,4742
We grew up with this language.,,4_9hours.mp4,01:29:03,4743
But if you don't get it right nobody will care.,,4_9hours.mp4,01:29:05,4744
I have a Japanese friend.,,4_9hours.mp4,01:29:08,4745
His parents are Japanese.,,4_9hours.mp4,01:29:09,4746
He was born in Germany.,,4_9hours.mp4,01:29:10,4747
But he went to a Japanese school in Germany.,,4_9hours.mp4,01:29:12,4748
And is fluent in Japanese.,,4_9hours.mp4,01:29:15,4749
And is fluent in Japanese and in German.,,4_9hours.mp4,01:29:17,4750
But he still gets the Daddy does wrong.,,4_9hours.mp4,01:29:19,4751
Because he grew up with mostly Japanese people.,,4_9hours.mp4,01:29:21,4752
And nobody cares.,,4_9hours.mp4,01:29:25,4753
Like really nobody cares.,,4_9hours.mp4,01:29:26,4754
Just skip it.,,4_9hours.mp4,01:29:29,4755
Just don't say it.,,4_9hours.mp4,01:29:31,4756
I always say das.,,4_9hours.mp4,01:29:33,4757
Just don't speak German at all.,,4_9hours.mp4,01:29:36,4758
Fuck German.,,4_9hours.mp4,01:29:39,4759
Okay we have a wielder.,,4_9hours.mp4,01:29:48,4760
I'm not good with Duchess.,,4_9hours.mp4,01:29:50,4761
mir geht es gut ich habe gut geschlafen ich habe keinen stress mehr wegen meiner,,4_9hours.mp4,01:30:00,4762
masterarbeit also ich habe schon noch hardcore stress wegen meiner masterarbeit,,4_9hours.mp4,01:30:06,4763
aber gerade nicht so viel druck ich habe hunger wie geht es dir kase wir,,4_9hours.mp4,01:30:09,4764
haben es jetzt erst einmal zum zweiten boss geschafft ist jetzt die dritte,,4_9hours.mp4,01:30:22,4765
runde des tages okay irgendwelche präferenzen welchen boss möchte ihr,,4_9hours.mp4,01:30:27,4766
sie am 30 september abgeben ich habe jetzt schon sehr viel gemacht was so texte lesen und so angeht,,4_9hours.mp4,01:31:04,4768
ich muss eine präsentation halten den antrittsvortrag und der hat mich hardcore gestresst ich hasse,,4_9hours.mp4,01:31:10,4769
präsentationen halten das ist so das schlimmste überhaupt also keine ahnung auch wenn jetzt ihr,,4_9hours.mp4,01:31:14,4770
zehn leute da wären die ich kenne ich würde mir vorher in die hose scheißen das ist einfach so,,4_9hours.mp4,01:31:24,4771
wenn ich irgendwie professionell klingen muss das geht nur bei sachen wo ich wirklich weiß ich,,4_9hours.mp4,01:31:29,4772
habe ich richtig hardcore mit aus dann kann ich ewig jäten aber sonst ist schwierig,,4_9hours.mp4,01:31:39,4773
the daddy does really doesn't change anything of the meaning usually or yeah if it's like for,,4_9hours.mp4,01:32:04,4776
I don't get it,,4_9hours.mp4,01:32:26,4777
Man I'm not with you. I picked a fight with goblins,,4_9hours.mp4,01:33:10,4781
Ah,,4_9hours.mp4,01:33:26,4783
I'm on my way. I'm actually on my way now. I stopped picking fights,,4_9hours.mp4,01:33:41,4784
Improved sorcery I take that,,4_9hours.mp4,01:34:04,4787
So Chet sees okay green begin church,,4_9hours.mp4,01:34:09,4788
Ich bin gut. Ich nehme deinen.,,4_9hours.mp4,01:34:46,4793
"Äh, sollen wir gleich ins Kastl?",,4_9hours.mp4,01:34:48,4794
Als nächstes?,,4_9hours.mp4,01:34:50,4795
Ah,,4_9hours.mp4,01:35:22,4810
Nee du klingst besser,,4_9hours.mp4,01:35:26,4812
Oh wait wait wait,,4_9hours.mp4,01:35:38,4818
Guck mal was,,4_9hours.mp4,01:35:44,4820
Nee das hilft absolut gar nicht,,4_9hours.mp4,01:35:50,4821
Oh no,,4_9hours.mp4,01:35:52,4822
Oh man,,4_9hours.mp4,01:35:54,4823
Nochmal,,4_9hours.mp4,01:35:56,4824
Okay,,4_9hours.mp4,01:35:58,4825
I'm getting fucked,,4_9hours.mp4,01:36:14,4831
Schmaberschnab,,4_9hours.mp4,01:36:36,4840
Steinschwertschlüssel,,4_9hours.mp4,01:36:48,4844
Ja,,4_9hours.mp4,01:36:50,4845
Warte jetzt gehen wir,,4_9hours.mp4,01:37:02,4850
Ja aber erst Castle oder?,,4_9hours.mp4,01:37:04,4851
Okay,,4_9hours.mp4,01:37:10,4853
I'm playing on PC,,4_9hours.mp4,01:37:12,4854
I need a PC update,,4_9hours.mp4,01:37:14,4855
Oh my god what a shit spell,,4_9hours.mp4,01:37:18,4856
Ich geh noch kurz zu der Grace hier,,4_9hours.mp4,01:37:40,4866
Vielleicht kann mich aufleveln,,4_9hours.mp4,01:37:42,4867
Wir machen einfach alle,,4_9hours.mp4,01:37:46,4869
Avatars,,4_9hours.mp4,01:37:48,4870
All of them,,4_9hours.mp4,01:37:50,4871
Wo ist die Grace?,,4_9hours.mp4,01:37:54,4872
Ah ja,,4_9hours.mp4,01:38:04,4876
I didn't,,4_9hours.mp4,01:38:10,4878
I played Witcher 1 for like 12 hours,,4_9hours.mp4,01:38:12,4879
Witcher 3 for like 20,,4_9hours.mp4,01:38:14,4880
I didn't finish anything,,4_9hours.mp4,01:38:16,4881
I'm very bad at finishing games,,4_9hours.mp4,01:38:18,4882
Ich würd einfach jetzt,,4_9hours.mp4,01:38:24,4883
Erstmal hochgehen,,4_9hours.mp4,01:38:26,4884
Und gucken was hier überhaupt ist,,4_9hours.mp4,01:38:28,4885
Ah wir haben crucible knights,,4_9hours.mp4,01:38:32,4887
Wir haben crucible knights,,4_9hours.mp4,01:38:34,4888
Au,,4_9hours.mp4,01:38:52,4891
Ich würd gern den einen machen,,4_9hours.mp4,01:38:54,4892
Wenigstens,,4_9hours.mp4,01:38:56,4893
Aber ich mach zu wenig damage,,4_9hours.mp4,01:38:58,4894
What's in the box?,,4_9hours.mp4,01:39:02,4895
I cannot open it,,4_9hours.mp4,01:39:04,4896
Fuck,,4_9hours.mp4,01:39:06,4897
Au,,4_9hours.mp4,01:39:10,4898
I love devil may cry,,4_9hours.mp4,01:39:54,4901
Obviously,,4_9hours.mp4,01:39:56,4902
"Lass mal hier den Evertrail machen, oder?",,4_9hours.mp4,01:40:02,4904
Das war ein falscher Ulti.,,4_9hours.mp4,01:40:11,4908
Ich bin hier oben!,,4_9hours.mp4,01:40:12,4909
Ich bin auf meinem Weg!,,4_9hours.mp4,01:40:15,4910
"Warte, da haben wir schon, wir haben einen Church.",,4_9hours.mp4,01:40:16,4911
"Ja, der ist schon da.",,4_9hours.mp4,01:40:18,4912
kann ich da oben hochkommen?,,4_9hours.mp4,01:40:30,4924
"Can you jump me, jump me?",,4_9hours.mp4,01:40:32,4926
Von der anderen Seite.,,4_9hours.mp4,01:40:33,4927
Anderer Seite ist so ein Jump Thing.,,4_9hours.mp4,01:40:34,4928
"Ah, hier.",,4_9hours.mp4,01:40:35,4929
Hier siehst du es.,,4_9hours.mp4,01:40:36,4930
Komm!,,4_9hours.mp4,01:40:48,4934
Ja.,,4_9hours.mp4,01:40:50,4935
"Ja, hau rein.",,4_9hours.mp4,01:40:52,4937
Okay.,,4_9hours.mp4,01:40:57,4940
Ja.,,4_9hours.mp4,01:41:02,4944
"Go, go, go.",,4_9hours.mp4,01:41:03,4945
An mir.,,4_9hours.mp4,01:41:04,4946
Okay.,,4_9hours.mp4,01:41:08,4948
Okay.,,4_9hours.mp4,01:41:09,4949
Okay.,,4_9hours.mp4,01:41:10,4950
What?,,4_9hours.mp4,01:41:19,4958
Ah.,,4_9hours.mp4,01:41:22,4959
Wrong fucking button.,,4_9hours.mp4,01:41:24,4960
What's wrong with me?,,4_9hours.mp4,01:41:25,4961
Bisschen ausweichen.,,4_9hours.mp4,01:41:35,4962
Wo bin ich?,,4_9hours.mp4,01:41:37,4963
Warum kann ich meine Ability nicht benutzen gerade?,,4_9hours.mp4,01:41:39,4964
Ich weiß es nicht.,,4_9hours.mp4,01:41:47,4966
Nee.,,4_9hours.mp4,01:41:48,4967
Das ist doch Y und...,,4_9hours.mp4,01:41:49,4968
Bin ich bescheuert?,,4_9hours.mp4,01:41:51,4969
Ah.,,4_9hours.mp4,01:41:52,4970
Wrong buttons.,,4_9hours.mp4,01:41:53,4971
Ich wollte die ganze Zeit meine Ultimates machen.,,4_9hours.mp4,01:41:58,4972
Au.,,4_9hours.mp4,01:42:03,4973
Komm zurück!,,4_9hours.mp4,01:42:09,4974
Thank you.,,4_9hours.mp4,01:42:10,4975
Thank you.,,4_9hours.mp4,01:42:11,4976
Thank you.,,4_9hours.mp4,01:42:12,4977
Hä?,,4_9hours.mp4,01:42:13,4978
Nee.,,4_9hours.mp4,01:42:15,4980
Was ist da?,,4_9hours.mp4,01:42:25,4986
Ja.,,4_9hours.mp4,01:42:37,4994
Hello.,,4_9hours.mp4,01:42:41,4995
Ich mag ihn nicht.,,4_9hours.mp4,01:43:00,5011
Er ist wirklich schnell.,,4_9hours.mp4,01:43:01,5012
Also Frederich hat schon...,,4_9hours.mp4,01:43:14,5013
Frederich.,,4_9hours.mp4,01:43:15,5014
Hat schon ein bisschen Fettarsch-Syndrom.,,4_9hours.mp4,01:43:16,5015
Ich sehe die ganze Zeit den Boss nicht.,,4_9hours.mp4,01:43:18,5016
Ja.,,4_9hours.mp4,01:43:22,5017
Du fokust einfach.,,4_9hours.mp4,01:43:23,5018
Son moved.,,4_9hours.mp4,01:43:39,5023
Ist hier nicht ein Chumpy?,,4_9hours.mp4,01:43:41,5024
Maximale Leben erhöhen.,,4_9hours.mp4,01:43:42,5025
Oh mein Gott.,,4_9hours.mp4,01:43:43,5026
Fuck.,,4_9hours.mp4,01:43:45,5027
I didn't get the boss loot.,,4_9hours.mp4,01:43:46,5028
I'm poopy trained.,,4_9hours.mp4,01:43:47,5029
Anyways.,,4_9hours.mp4,01:43:48,5030
Oh shit.,,4_9hours.mp4,01:43:52,5031
Wo lang?,,4_9hours.mp4,01:43:53,5032
Oh shit.,,4_9hours.mp4,01:43:54,5033
Oh shit.,,4_9hours.mp4,01:43:55,5034
Ah.,,4_9hours.mp4,01:43:56,5035
Da ist ein Sprung.,,4_9hours.mp4,01:43:57,5036
Da ist ein Sprungding.,,4_9hours.mp4,01:43:58,5037
Nein.,,4_9hours.mp4,01:43:59,5038
Ich bin tot.,,4_9hours.mp4,01:44:00,5039
Ich kann dich nicht retten.,,4_9hours.mp4,01:44:01,5040
Es ist so blöd.,,4_9hours.mp4,01:44:02,5041
Got him.,,4_9hours.mp4,01:44:03,5042
Ah.,,4_9hours.mp4,01:44:04,5043
Fuck.,,4_9hours.mp4,01:44:05,5044
Ich geh noch zu Grace.,,4_9hours.mp4,01:44:06,5045
Ich kann mich noch einmal aufleveln.,,4_9hours.mp4,01:44:07,5046
Oh damn it.,,4_9hours.mp4,01:44:11,5047
I would get a PC.,,4_9hours.mp4,01:44:22,5053
Yeah.,,4_9hours.mp4,01:44:23,5054
I mean I have one.,,4_9hours.mp4,01:44:24,5055
And I never regretted it.,,4_9hours.mp4,01:44:25,5056
I build my own PCs.,,4_9hours.mp4,01:44:28,5057
I want a new one though.,,4_9hours.mp4,01:44:31,5058
So don't get my gear.,,4_9hours.mp4,01:44:33,5059
I mean if you get my gear it's probably pretty cheap at this point.,,4_9hours.mp4,01:44:34,5060
But.,,4_9hours.mp4,01:44:38,5061
Not nice.,,4_9hours.mp4,01:44:43,5063
It's not nice.,,4_9hours.mp4,01:44:44,5064
It's still a good performance.,,4_9hours.mp4,01:44:46,5065
I think you can actually check on my setup with a command.,,4_9hours.mp4,01:44:49,5066
I don't know if it's !setup or something else.,,4_9hours.mp4,01:44:53,5067
Wait.,,4_9hours.mp4,01:45:02,5068
Yeah.,,4_9hours.mp4,01:45:06,5069
See.,,4_9hours.mp4,01:45:07,5070
Now you can see my PC stats.,,4_9hours.mp4,01:45:08,5071
I would always think about what you actually want to do with it.,,4_9hours.mp4,01:45:13,5072
Yeah.,,4_9hours.mp4,01:45:17,5074
The graphics card is not up to date anymore.,,4_9hours.mp4,01:45:18,5075
But I would always think about what you actually want to do.,,4_9hours.mp4,01:45:20,5076
Like do you need a high end PC or what kind of games are you going to play.,,4_9hours.mp4,01:45:23,5077
What are your expectations.,,4_9hours.mp4,01:45:29,5078
And if you don't want to train your own LLM or something.,,4_9hours.mp4,01:45:31,5079
You're usually fine with going like.,,4_9hours.mp4,01:45:34,5080
One lower.,,4_9hours.mp4,01:45:42,5081
Like one generation lower.,,4_9hours.mp4,01:45:48,5082
Oh.,,4_9hours.mp4,01:45:57,5083
Yeah then.,,4_9hours.mp4,01:46:00,5084
Yeah then you can just get like a 4060 or something.,,4_9hours.mp4,01:46:12,5086
Like the best graphics card.,,4_9hours.mp4,01:46:17,5088
Oh my god.,,4_9hours.mp4,01:46:19,5089
He's a huge bitch.,,4_9hours.mp4,01:46:21,5090
Sneak attack.,,4_9hours.mp4,01:46:29,5091
Ow.,,4_9hours.mp4,01:46:57,5092
Don't dodge.,,4_9hours.mp4,01:46:58,5093
Ow.,,4_9hours.mp4,01:47:02,5094
Where is he?,,4_9hours.mp4,01:47:16,5097
I didn't want to do that.,,4_9hours.mp4,01:47:37,5100
Ow.,,4_9hours.mp4,01:47:48,5102
Stop.,,4_9hours.mp4,01:47:49,5103
Stop.,,4_9hours.mp4,01:47:50,5104
Oh my god.,,4_9hours.mp4,01:47:51,5105
Where is Sebastian?,,4_9hours.mp4,01:48:00,5108
Sebastian.,,4_9hours.mp4,01:48:03,5110
Get to Sebastian.,,4_9hours.mp4,01:48:07,5111
Oh god.,,4_9hours.mp4,01:48:25,5114
He hates Sebastian.,,4_9hours.mp4,01:48:31,5115
Yeah.,,4_9hours.mp4,01:48:46,5117
On my way.,,4_9hours.mp4,01:48:47,5118
On my way.,,4_9hours.mp4,01:48:48,5119
It's usually cheaper to build yourself.,,4_9hours.mp4,01:48:53,5120
So I would say yes.,,4_9hours.mp4,01:48:59,5121
It's better.,,4_9hours.mp4,01:49:00,5122
Ow.,,4_9hours.mp4,01:49:02,5123
Why am I tanking?,,4_9hours.mp4,01:49:03,5124
Go get Sebastian.,,4_9hours.mp4,01:49:07,5125
Yeah.,,4_9hours.mp4,01:49:22,5129
Get fucked.,,4_9hours.mp4,01:49:23,5130
And yes.,,4_9hours.mp4,01:49:24,5131
Gonna kill him.,,4_9hours.mp4,01:49:51,5133
Gonna kill him.,,4_9hours.mp4,01:49:52,5134
Let's go.,,4_9hours.mp4,01:49:54,5135
If you build it correctly and don't break stuff.,,4_9hours.mp4,01:49:58,5136
"Aber es ist eigentlich nicht so schwer. Ich meine, selbst ich kann es.",,4_9hours.mp4,01:50:00,5137
Selbst ich kann es.,,4_9hours.mp4,01:50:13,5139
"Viel Spaß beim nicht weggeblasen werden, Flo.",,4_9hours.mp4,01:50:19,5140
Ich muss in die Kirche gehen und dann Ruinen.,,4_9hours.mp4,01:50:25,5141
"Nein, ich bin auf dem Weg zum Clown.",,4_9hours.mp4,01:50:29,5142
"Ja, dann schaue ich viele Videos darüber.",,4_9hours.mp4,01:50:38,5143
"Ich meine, es wird viel Geld sein, je nachdem.",,4_9hours.mp4,01:50:44,5144
Nein.,,4_9hours.mp4,01:50:49,5145
Wir können uns hier treffen.,,4_9hours.mp4,01:51:03,5146
"Ich weiß schon, ich weiß schon. Ich kenne schon die Taktiken.",,4_9hours.mp4,01:51:17,5150
Du hast es geschafft.,,4_9hours.mp4,01:51:44,5156
Ja.,,4_9hours.mp4,01:51:47,5157
Wir haben es geschafft. Wir haben es geschafft.,,4_9hours.mp4,01:51:49,5158
"Ich bin blau. Ja, okay.",,4_9hours.mp4,01:52:14,5159
Lady Flo.,,4_9hours.mp4,01:52:24,5162
"Ich glaube, Chat wird euch hier sehr helfen.",,4_9hours.mp4,01:52:29,5163
Jeder hier ist sehr nett.,,4_9hours.mp4,01:52:33,5164
"Flo, wann bist du fertig mit Arbeiten?",,4_9hours.mp4,01:52:38,5165
Fertig.,,4_9hours.mp4,01:52:44,5167
"Okay, welcher Evergale grün? Okay, let's go.",,4_9hours.mp4,01:52:52,5168
Ween.,,4_9hours.mp4,01:53:01,5169
Okay.,,4_9hours.mp4,01:53:04,5170
"Ja, jetzt ist es ja eh schon halb acht. Let's go.",,4_9hours.mp4,01:53:05,5171
Endspurt.,,4_9hours.mp4,01:53:08,5172
Same.,,4_9hours.mp4,01:53:27,5177
"Ja, Bumsen.",,4_9hours.mp4,01:54:05,5180
"Ja, Bumsen.",,4_9hours.mp4,01:54:07,5181
Frederik macht das super.,,4_9hours.mp4,01:54:09,5182
"Beautiful, beautiful.",,4_9hours.mp4,01:54:17,5184
Ja.,,4_9hours.mp4,01:54:23,5185
"Okay, Camstel.",,4_9hours.mp4,01:54:27,5186
"Okay, wir machen Castle.",,4_9hours.mp4,01:54:31,5189
"Warte, mir fehlt da noch eine Kirche.",,4_9hours.mp4,01:54:35,5191
Ich gehe erst zur Kirche.,,4_9hours.mp4,01:54:37,5192
"Ich gucke mal, ob ich noch irgendwo...",,4_9hours.mp4,01:54:47,5194
"Church, church, church.",,4_9hours.mp4,01:54:49,5195
How?,,4_9hours.mp4,01:54:52,5198
I don't wanna fight you.,,4_9hours.mp4,01:54:55,5200
Fucking Elder Lion.,,4_9hours.mp4,01:55:00,5202
I have to pee.,,4_9hours.mp4,01:55:02,5203
Ich habe halt richtige Arschwaffen.,,4_9hours.mp4,01:55:16,5204
"Oh, Maximum Stamina, wenn jemand das möchte.",,4_9hours.mp4,01:55:22,5206
Liegt hier auf mir.,,4_9hours.mp4,01:55:25,5207
Ich habe schon zwei Talismanis.,,4_9hours.mp4,01:55:31,5208
Ja.,,4_9hours.mp4,01:55:37,5210
Okay.,,4_9hours.mp4,01:55:39,5212
Okay.,,4_9hours.mp4,01:55:44,5213
Okay.,,4_9hours.mp4,01:55:46,5214
Okay.,,4_9hours.mp4,01:55:48,5215
Okay.,,4_9hours.mp4,01:55:49,5216
Okay.,,4_9hours.mp4,01:55:51,5217
Boah.,,4_9hours.mp4,01:55:57,5218
Thank you very much.,,4_9hours.mp4,01:56:01,5220
Thank you so much.,,4_9hours.mp4,01:56:03,5221
What?,,4_9hours.mp4,01:56:05,5222
"Oh, this is right.",,4_9hours.mp4,01:56:07,5223
"Sechs Stück, da muss ich jetzt zweimal drehen.",,4_9hours.mp4,01:56:08,5224
"Okay, wait.",,4_9hours.mp4,01:56:12,5226
"Naja, das mache ich, wenn ich actually Pause habe.",,4_9hours.mp4,01:56:13,5227
"Ja, let's go Castle.",,4_9hours.mp4,01:56:18,5230
"Ja, let's go Castle.",,4_9hours.mp4,01:56:19,5231
Thank you.,,4_9hours.mp4,01:56:22,5232
And one is for...,,4_9hours.mp4,01:56:24,5233
How do I...,,4_9hours.mp4,01:56:26,5234
Psyotrope.,,4_9hours.mp4,01:56:27,5235
Did I get it right?,,4_9hours.mp4,01:56:31,5236
Sollen wir erst in den Keller?,,4_9hours.mp4,01:56:36,5237
Eine Brain Cell.,,4_9hours.mp4,01:56:39,5239
Doch.,,4_9hours.mp4,01:56:44,5242
"Doch, doch.",,4_9hours.mp4,01:56:45,5243
Später kommt auf jeden Fall Flo.,,4_9hours.mp4,01:56:55,5248
"Ja, das wird hart.",,4_9hours.mp4,01:56:57,5249
Bell Bearing Hunter.,,4_9hours.mp4,01:56:58,5250
"Ne, den würde ich mir sparen.",,4_9hours.mp4,01:56:59,5251
Den sollten wir gar nicht machen.,,4_9hours.mp4,01:57:00,5252
Den sollten wir gar nicht machen.,,4_9hours.mp4,01:57:02,5253
Der ist...,,4_9hours.mp4,01:57:03,5254
"Der dauert zu lang, ja.",,4_9hours.mp4,01:57:04,5255
"Der Bell Bearing Hunter ist immer noch aktiv und wartet, dass wir zurückkommen.",,4_9hours.mp4,01:57:50,5272
Please!,,4_9hours.mp4,01:57:57,5276
Flo!,,4_9hours.mp4,01:58:10,5280
Nochmal 5.,,4_9hours.mp4,01:58:12,5281
Dann muss ich dreimal drehen.,,4_9hours.mp4,01:58:14,5282
Okay.,,4_9hours.mp4,01:58:16,5283
Ich werde nie wieder Iron Eye spielen.,,4_9hours.mp4,01:58:17,5284
Dankeschön!,,4_9hours.mp4,01:58:26,5285
Oh mein Gott!,,4_9hours.mp4,01:58:27,5286
Oh mein Gott!,,4_9hours.mp4,01:58:28,5287
I was just...,,4_9hours.mp4,01:58:29,5288
Changing the way I was sitting.,,4_9hours.mp4,01:58:31,5289
Da ist mein Character!,,4_9hours.mp4,01:58:39,5290
Yes!,,4_9hours.mp4,01:58:55,5296
Ja!,,4_9hours.mp4,01:58:57,5297
Epic Loot.,,4_9hours.mp4,01:58:58,5298
Wo bist du lang gegangen?,,4_9hours.mp4,01:59:06,5302
Was ist hier?,,4_9hours.mp4,01:59:18,5307
Ist hier auch eine Treppe?,,4_9hours.mp4,01:59:19,5308
Komm einfach zu mir.,,4_9hours.mp4,01:59:23,5310
Okay.,,4_9hours.mp4,01:59:24,5311
Ach man!,,4_9hours.mp4,01:59:26,5312
Kann man nicht hier hinten auch?,,4_9hours.mp4,01:59:29,5313
Ist hier nicht eine Treppe?,,4_9hours.mp4,01:59:33,5314
"Ne, das ist ein anderes Castle.",,4_9hours.mp4,01:59:35,5315
Okay.,,4_9hours.mp4,01:59:37,5316
Ich gehe so.,,4_9hours.mp4,01:59:38,5317
Sandem und ich sind wieder so.,,4_9hours.mp4,01:59:40,5319
Yes!,,4_9hours.mp4,01:59:42,5320
Da ist der Trader.,,4_9hours.mp4,01:59:44,5321
"Ja, okay.",,4_9hours.mp4,01:59:45,5322
"Ich glaube da hoch, oder?",,4_9hours.mp4,01:59:46,5323
"Nein, nein, nein.",,4_9hours.mp4,01:59:47,5324
Da!,,4_9hours.mp4,01:59:48,5325
Hier ist noch mal einer mit roten Augen.,,4_9hours.mp4,01:59:50,5326
Der gibt noch mal Bossloot.,,4_9hours.mp4,01:59:52,5327
Und Hardcore Damage ins Gesicht!,,4_9hours.mp4,01:59:54,5328
Junge!,,4_9hours.mp4,01:59:56,5329
Aui!,,4_9hours.mp4,02:00:00,5330
"Oh, nein!",,4_9hours.mp4,02:00:07,5332
"Ach, meine Güte!",,4_9hours.mp4,02:00:13,5334
Die geben richtig gut XP.,,4_9hours.mp4,02:00:15,5335
Bin gleich wieder da!,,4_9hours.mp4,02:00:20,5336
"Ja, ich schaue mal auf den Boss.",,4_9hours.mp4,02:00:22,5337
Aber er ist schon...,,4_9hours.mp4,02:00:24,5338
Achso.,,4_9hours.mp4,02:00:26,5339
"Habt ihr ihn, Leute?",,4_9hours.mp4,02:00:31,5340
Ich bin gerade ein bisschen verletzt.,,4_9hours.mp4,02:00:37,5342
Ich werde immer wieder getroffen.,,4_9hours.mp4,02:00:41,5343
"Ja, das sind eigentlich Minibosse.",,4_9hours.mp4,02:00:45,5344
Und das sind halt...,,4_9hours.mp4,02:00:47,5345
Oh Gott! Arschgeigen.,,4_9hours.mp4,02:00:49,5346
Ist hier noch keins?,,4_9hours.mp4,02:00:52,5347
Haben wir noch eins? Wer hat den letzten genommen?,,4_9hours.mp4,02:00:57,5349
"Ach nee, ich hab mal einen.",,4_9hours.mp4,02:00:59,5350
"Okay, einer tot.",,4_9hours.mp4,02:01:01,5351
"Ja, die sollte man auch alle machen.",,4_9hours.mp4,02:01:32,5357
Die bringen halt mega viel.,,4_9hours.mp4,02:01:34,5358
Okay.,,4_9hours.mp4,02:01:40,5359
"Okay, Frankie.",,4_9hours.mp4,02:01:48,5362
"Viel Spaß beim Produktiv sein, I guess.",,4_9hours.mp4,02:01:50,5363
Nee.,,4_9hours.mp4,02:01:56,5366
Ich glaube...,,4_9hours.mp4,02:01:59,5367
Meinst du den hier am Ende?,,4_9hours.mp4,02:02:01,5368
We can try.,,4_9hours.mp4,02:02:05,5370
Ich hab eine Flasche.,,4_9hours.mp4,02:02:07,5371
